store_name,store_id,street_address,city_name,state_id,state_name,postal_code,country_id,lat,lng,telephone,email,store_website,county_fips,county_name,cbsa_fips,cbsa_name,cbsa_metro,csa_fips,csa_name,timezone
Walmart Supercenter,1976,"1400 County Rd 64, Horseheads, NY 14845",Horseheads,NY,New York,14845,US,42.1573,-76.8542,607-739-1714,,https://www.walmart.com/store/1976-horseheads-ny,36015,Chemung,21300,"Elmira, NY",TRUE,236,"Elmira-Corning, NY",America/New_York
Walmart Supercenter,2208,"1887 Elmira St, Sayre, PA 18840",Sayre,PA,Pennsylvania,18840,US,41.977,-76.5431,570-888-9791,,https://www.walmart.com/store/2208-sayre-pa,42015,Bradford,42380,"Sayre, PA",FALSE,,,America/New_York
Walmart Supercenter,1945,"1169 S Main St, Mansfield, PA 16933",Mansfield,PA,Pennsylvania,16933,US,41.7838,-77.067,570-662-1115,,https://www.walmart.com/store/1945-mansfield-pa,42117,Tioga,,,FALSE,,,America/New_York
Walmart Supercenter,1835,"2405 Vestal Pkwy E, Vestal, NY 13850",Vestal,NY,New York,13850,US,42.0955,-76.0132,607-798-1011,,https://www.walmart.com/store/1835-vestal-ny,36007,Broome,13780,"Binghamton, NY",TRUE,,,America/New_York
Walmart Supercenter,5732,"2 Gannett Dr, Johnson City, NY 13790",Johnson City,NY,New York,13790,US,42.1155,-75.947,607-240-5040,,https://www.walmart.com/store/5732-johnson-city-ny,36007,Broome,13780,"Binghamton, NY",TRUE,,,America/New_York
Walmart Supercenter,3429,"2901 Market St, Warren, PA 16365",Warren,PA,Pennsylvania,16365,US,41.8821,-79.151,814-723-2640,,https://www.walmart.com/store/3429-warren-pa,42123,Warren,47620,"Warren, PA",FALSE,,,America/New_York
Walmart Supercenter,2909,"961 E Columbus Ave, Corry, PA 16407",Corry,PA,Pennsylvania,16407,US,41.934,-79.6124,814-663-8070,,https://www.walmart.com/store/2909-corry-pa,42123,Warren,,,FALSE,,,America/New_York
Walmart Supercenter,3281,"5741 Buffalo Rd, Harborcreek, PA 16421",Harborcreek,PA,Pennsylvania,16421,US,42.1599,-79.9689,814-899-6255,,https://www.walmart.com/store/3281-harborcreek-pa,42049,Erie,21500,"Erie, PA",TRUE,240,"Erie-Meadville, PA",America/New_York
Walmart,2092,"3000 Ford Street Ext, Ogdensburg, NY 13669",Ogdensburg,NY,New York,13669,US,44.7077,-75.4561,315-394-8990,,https://www.walmart.com/store/2092-ogdensburg-ny,36089,St. Lawrence,,,FALSE,,,America/Toronto
Walmart Supercenter,2547,"41 Anawana Lake Rd, Monticello, NY 12701",Monticello,NY,New York,12701,US,41.6668,-74.6798,845-796-7202,,https://www.walmart.com/store/2547-monticello-ny,36105,Sullivan,33910,"Monticello, NY",FALSE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart Supercenter,2480,"723a Old Willow Ave, Honesdale, PA 18431",Honesdale,PA,Pennsylvania,18431,US,41.5574,-75.2264,570-251-9543,,https://www.walmart.com/store/2480-honesdale-pa,42127,Wayne,,,FALSE,,,America/New_York
Walmart Supercenter,2159,"1869 Plaza Dr, Olean, NY 14760",Olean,NY,New York,14760,US,42.0804,-78.4677,716-373-2781,,https://www.walmart.com/store/2159-olean-ny,36009,Cattaraugus,36460,"Olean, NY",FALSE,160,"Buffalo-Cheektowaga-Olean, NY",America/New_York
Walmart Supercenter,3514,"50 Foster Brook Blvd, Bradford, PA 16701",Bradford,PA,Pennsylvania,16701,US,41.9784,-78.609,814-368-4600,,https://www.walmart.com/store/3514-bradford-pa,42083,McKean,14620,"Bradford, PA",FALSE,,,America/New_York
Walmart Supercenter,1994,"25 Consumer Sq, Plattsburgh, NY 12901",Plattsburgh,NY,New York,12901,US,44.6926,-73.4868,518-561-0195,,https://www.walmart.com/store/1994-plattsburgh-ny,36019,Clinton,38460,"Plattsburgh, NY",FALSE,,,America/New_York
Walmart,2332,"700 Tuckers Way, St. Albans, VT 05478",St. Albans,VT,Vermont,05478,US,44.8413,-73.0888,802-528-4110,,https://www.walmart.com/store/2332-st.-albans-vt,50011,Franklin,15540,"Burlington-South Burlington, VT",TRUE,162,"Burlington-South Burlington-Barre, VT",America/New_York
Walmart,2224,"863 Harvest Ln, Williston, VT 05495",Williston,VT,Vermont,05495,US,44.4416,-73.1222,802-878-5233,,https://www.walmart.com/store/2224-williston-vt,50007,Chittenden,15540,"Burlington-South Burlington, VT",TRUE,162,"Burlington-South Burlington-Barre, VT",America/New_York
Walmart Supercenter,2424,"1134 Wicker St, Ticonderoga, NY 12883",Ticonderoga,NY,New York,12883,US,43.8569,-73.4333,518-585-3060,,https://www.walmart.com/store/2424-ticonderoga-ny,36031,Essex,,,FALSE,,,America/New_York
Walmart Supercenter,2323,"3520 Hudson Dr, Stow, OH 44224",Stow,OH,Ohio,44224,US,41.1659,-81.48,330-923-8232,,https://www.walmart.com/store/2323-stow-oh,39153,Summit,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1911,"2887 S Arlington Rd, Akron, OH 44312",Akron,OH,Ohio,44312,US,40.9927,-81.4888,330-645-9556,,https://www.walmart.com/store/1911-akron-oh,39153,Summit,,,FALSE,,,America/New_York
Walmart,1895,"3750 W Market St, Fairlawn, OH 44333",Fairlawn,OH,Ohio,44333,US,41.1346,-81.6321,330-668-1129,,https://www.walmart.com/store/1895-fairlawn-oh,39153,Summit,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3722,"250 Tallmadge Rd, Kent, OH 44240",Kent,OH,Ohio,44240,US,41.0978,-81.3845,330-673-3142,,https://www.walmart.com/store/3722-kent-oh,39133,Portage,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2966,"222 E Smokerise Dr, Wadsworth, OH 44281",Wadsworth,OH,Ohio,44281,US,41.0527,-81.7251,330-336-5170,,https://www.walmart.com/store/2966-wadsworth-oh,39103,Medina,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2506,"2600 State Route 59, Ravenna, OH 44266",Ravenna,OH,Ohio,44266,US,41.1568,-81.2996,330-677-0338,,https://www.walmart.com/store/2506-ravenna-oh,39133,Portage,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2313,"905 Singletary Dr, Streetsboro, OH 44241",Streetsboro,OH,Ohio,44241,US,41.2525,-81.362,330-626-9990,,https://www.walmart.com/store/2313-streetsboro-oh,39133,Portage,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart,2361,"4572 Mega St Nw, North Canton, OH 44720",North Canton,OH,Ohio,44720,US,40.8713,-81.4331,330-305-9527,,https://www.walmart.com/store/2361-north-canton-oh,39151,Stark,15940,"Canton-Massillon, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1927,"8160 Macedonia Commons Blvd, Macedonia, OH 44056",Macedonia,OH,Ohio,44056,US,41.31,-81.5188,330-468-0200,,https://www.walmart.com/store/1927-macedonia-oh,39035,Cuyahoga,10420,"Akron, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1894,"4141 Pearl Rd, Medina, OH 44256",Medina,OH,Ohio,44256,US,41.1613,-81.859,330-723-1122,,https://www.walmart.com/store/1894-medina-oh,39103,Medina,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3250,"7235 Market Place Dr, Aurora, OH 44202",Aurora,OH,Ohio,44202,US,41.3504,-81.3893,330-562-0000,,https://www.walmart.com/store/3250-aurora-oh,39055,Geauga,,,FALSE,,,America/New_York
Walmart Supercenter,5285,"3200 Atlantic Blvd Ne, Canton, OH 44705",Canton,OH,Ohio,44705,US,40.8361,-81.3286,330-489-9035,,https://www.walmart.com/store/5285-canton-oh,39151,Stark,15940,"Canton-Massillon, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,5410,"4004 Tuscarawas St W, Canton, OH 44708",Canton,OH,Ohio,44708,US,40.7965,-81.4209,330-479-9620,,https://www.walmart.com/store/5410-canton-oh,39151,Stark,15940,"Canton-Massillon, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2914,"1 Massillon Marketplace Dr Sw, Massillon, OH 44646",Massillon,OH,Ohio,44646,US,40.7655,-81.5224,330-834-0500,,https://www.walmart.com/store/2914-massillon-oh,39151,Stark,15940,"Canton-Massillon, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2541,"2700 W State St, Alliance, OH 44601",Alliance,OH,Ohio,44601,US,40.9005,-81.1609,330-821-0026,,https://www.walmart.com/store/2541-alliance-oh,39151,Stark,15940,"Canton-Massillon, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,5082,"8303 W Ridgewood Dr, Parma, OH 44129",Parma,OH,Ohio,44129,US,41.3824,-81.7443,440-884-5641,,https://www.walmart.com/store/5082-parma-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2266,"8585 Pearl Rd, Strongsville, OH 44136",Strongsville,OH,Ohio,44136,US,41.3441,-81.824,440-826-0004,,https://www.walmart.com/store/2266-strongsville-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2073,"10000 Brookpark Rd, Cleveland, OH 44130",Cleveland,OH,Ohio,44130,US,41.4205,-81.7543,216-741-7340,,https://www.walmart.com/store/2073-cleveland-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1812,"3883 Burbank Rd, Wooster, OH 44691",Wooster,OH,Ohio,44691,US,40.8476,-81.9422,330-345-8955,,https://www.walmart.com/store/1812-wooster-oh,39169,Wayne,49300,"Wooster, OH",FALSE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,4285,"3400 Steelyard Dr, Cleveland, OH 44109",Cleveland,OH,Ohio,44109,US,41.4615,-81.6921,216-661-2406,,https://www.walmart.com/store/4285-cleveland-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2362,"1868 Warrensville Center Rd, South Euclid, OH 44121",South Euclid,OH,Ohio,44121,US,41.5081,-81.5398,216-382-1657,,https://www.walmart.com/store/2362-south-euclid-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2316,"24801 Brookpark Rd, North Olmsted, OH 44070",North Olmsted,OH,Ohio,44070,US,41.4178,-81.8967,440-979-9234,,https://www.walmart.com/store/2316-north-olmsted-oh,39035,Cuyahoga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,4255,"1000 Chestnut Commons Dr, Elyria, OH 44035",Elyria,OH,Ohio,44035,US,41.3503,-82.0673,440-365-0135,,https://www.walmart.com/store/4255-elyria-oh,39093,Lorain,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,5387,"15050 Harrington Way, Middlefield, OH 44062",Middlefield,OH,Ohio,44062,US,41.4563,-81.0726,440-632-0383,,https://www.walmart.com/store/5387-middlefield-oh,39055,Geauga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2910,"2875 E State St, Salem, OH 44460",Salem,OH,Ohio,44460,US,40.8996,-80.8176,330-337-8313,,https://www.walmart.com/store/2910-salem-oh,39029,Columbiana,41400,"Salem, OH",FALSE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,2063,"6001 Mahoning Ave, Austintown, OH 44515",Austintown,OH,Ohio,44515,US,41.1011,-80.7754,330-270-0001,,https://www.walmart.com/store/2063-austintown-oh,39099,Mahoning,49660,"Youngstown-Warren, OH",TRUE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,2211,"1300 Doral Dr, Poland, OH 44514",Poland,OH,Ohio,44514,US,41.029,-80.6307,330-758-0011,,https://www.walmart.com/store/2211-poland-oh,39099,Mahoning,49660,"Youngstown-Warren, OH",TRUE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,3860,"200 Goldie Rd, Youngstown, OH 44505",Youngstown,OH,Ohio,44505,US,41.1475,-80.6617,330-759-2066,,https://www.walmart.com/store/3860-youngstown-oh,39155,Trumbull,49660,"Youngstown-Warren, OH",TRUE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,2197,"2016 Millennium Blvd, Cortland, OH 44410",Cortland,OH,Ohio,44410,US,41.2742,-80.7723,330-372-1772,,https://www.walmart.com/store/2197-cortland-oh,39155,Trumbull,49660,"Youngstown-Warren, OH",TRUE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,1707,"16280 Dresden Ave, East Liverpool, OH 43920",East Liverpool,OH,Ohio,43920,US,40.6621,-80.5869,330-386-4002,,https://www.walmart.com/store/1707-east-liverpool-oh,39029,Columbiana,41400,"Salem, OH",FALSE,566,"Youngstown-Warren-Salem, OH",America/New_York
Walmart Supercenter,2115,"231 Bluebell Dr Sw, New Philadelphia, OH 44663",New Philadelphia,OH,Ohio,44663,US,40.496,-81.4741,330-339-3991,,https://www.walmart.com/store/2115-new-philadelphia-oh,39157,Tuscarawas,35420,"New Philadelphia-Dover, OH",FALSE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3515,"540 Harry Sauner Rd, Hillsboro, OH 45133",Hillsboro,OH,Ohio,45133,US,39.2274,-83.621,937-840-0208,,https://www.walmart.com/store/3515-hillsboro-oh,39071,Highland,,,FALSE,,,America/New_York
Walmart Supercenter,1448,"1996 E Main St, Ashland, OH 44805",Ashland,OH,Ohio,44805,US,40.8622,-82.2713,419-281-9537,,https://www.walmart.com/store/1448-ashland-oh,39005,Ashland,11740,"Ashland, OH",FALSE,360,"Mansfield-Ashland-Bucyrus, OH",America/New_York
Walmart Supercenter,5471,"2485 Possum Run Rd, Mansfield, OH 44903",Mansfield,OH,Ohio,44903,US,40.692,-82.5087,419-756-2850,,https://www.walmart.com/store/5471-mansfield-oh,39139,Richland,31900,"Mansfield, OH",TRUE,360,"Mansfield-Ashland-Bucyrus, OH",America/New_York
Walmart Supercenter,1539,"359 N Lexington Springmill Rd, Ontario, OH 44906",Ontario,OH,Ohio,44906,US,40.7619,-82.5911,419-529-2950,,https://www.walmart.com/store/1539-ontario-oh,39139,Richland,31900,"Mansfield, OH",TRUE,360,"Mansfield-Ashland-Bucyrus, OH",America/New_York
Walmart Supercenter,5309,"46440 Us Route 20, Oberlin, OH 44074",Oberlin,OH,Ohio,44074,US,41.2666,-82.2238,440-774-6720,,https://www.walmart.com/store/5309-oberlin-oh,39093,Lorain,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1724,"1640 S Washington St, Millersburg, OH 44654",Millersburg,OH,Ohio,44654,US,40.5335,-81.9196,330-674-2888,,https://www.walmart.com/store/1724-millersburg-oh,39075,Holmes,,,FALSE,,,America/New_York
Walmart Supercenter,1986,"340 Westwind Dr, Norwalk, OH 44857",Norwalk,OH,Ohio,44857,US,41.2617,-82.6171,419-663-2212,,https://www.walmart.com/store/1986-norwalk-oh,39077,Huron,35940,"Norwalk, OH",FALSE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2149,"1575 Coshocton Ave, Mount Vernon, OH 43050",Mount Vernon,OH,Ohio,43050,US,40.4045,-82.4414,740-392-3800,,https://www.walmart.com/store/2149-mount-vernon-oh,39083,Knox,34540,"Mount Vernon, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2613,"1875 E Mansfield St, Bucyrus, OH 44820",Bucyrus,OH,Ohio,44820,US,40.8104,-82.9462,419-562-8101,,https://www.walmart.com/store/2613-bucyrus-oh,39033,Crawford,15340,"Bucyrus, OH",FALSE,360,"Mansfield-Ashland-Bucyrus, OH",America/New_York
Walmart Supercenter,2359,"3551 N Ridge Rd E, Ashtabula, OH 44004",Ashtabula,OH,Ohio,44004,US,41.8834,-80.7497,440-998-4000,,https://www.walmart.com/store/2359-ashtabula-oh,39007,Ashtabula,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3608,"6067 N Ridge Rd, Madison, OH 44057",Madison,OH,Ohio,44057,US,41.8041,-81.0712,440-417-0010,,https://www.walmart.com/store/3608-madison-oh,39085,Lake,,,FALSE,,,America/New_York
Walmart,1857,"9303 Mentor Ave, Mentor, OH 44060",Mentor,OH,Ohio,44060,US,41.6794,-81.3075,440-974-3300,,https://www.walmart.com/store/1857-mentor-oh,39085,Lake,,,FALSE,,,America/New_York
Walmart Supercenter,3293,"223 Meadowlands Dr, Chardon, OH 44024",Chardon,OH,Ohio,44024,US,41.5857,-81.2237,440-286-2250,,https://www.walmart.com/store/3293-chardon-oh,39055,Geauga,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,3253,"108 Washington Towne Blvd N, Edinboro, PA 16412",Edinboro,PA,Pennsylvania,16412,US,41.8768,-80.1741,814-734-0900,,https://www.walmart.com/store/3253-edinboro-pa,42049,Erie,21500,"Erie, PA",TRUE,240,"Erie-Meadville, PA",America/New_York
Walmart Supercenter,2561,"5350 W Ridge Rd, Erie, PA 16506",Erie,PA,Pennsylvania,16506,US,42.0675,-80.1964,814-835-0556,,https://www.walmart.com/store/2561-erie-pa,42049,Erie,21500,"Erie, PA",TRUE,240,"Erie-Meadville, PA",America/New_York
Walmart Supercenter,1656,"16086 Conneaut Lake Rd, Meadville, PA 16335",Meadville,PA,Pennsylvania,16335,US,41.6222,-80.2139,814-724-6267,,https://www.walmart.com/store/1656-meadville-pa,42039,Crawford,32740,"Meadville, PA",FALSE,240,"Erie-Meadville, PA",America/New_York
Walmart Supercenter,3486,"929 E State St, Athens, OH 45701",Athens,OH,Ohio,45701,US,39.3357,-82.0668,740-594-3398,,https://www.walmart.com/store/3486-athens-oh,39009,Athens,11900,"Athens, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,2849,"320 Mallard Lane, Mason, WV 25260",Mason,WV,West Virginia,25260,US,39.0104,-82.0344,304-773-9125,,https://www.walmart.com/store/2849-mason-wv,54053,Mason,,,FALSE,,,America/New_York
Walmart Supercenter,3282,"12910 State Route 664 S, Logan, OH 43138",Logan,OH,Ohio,43138,US,39.5383,-82.4372,740-380-1472,,https://www.walmart.com/store/3282-logan-oh,39073,Hocking,18140,"Columbus, OH",TRUE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,1782,"701 Grand Central Ave, Vienna, WV 26105",Vienna,WV,West Virginia,26105,US,39.3059,-81.5532,304-422-3522,,https://www.walmart.com/store/1782-vienna-wv,54107,Wood,31930,"Marietta, OH",FALSE,425,"Parkersburg-Marietta-Vienna, WV-OH",America/New_York
Walmart Supercenter,2823,"2900 Pike St, Parkersburg, WV 26101",Parkersburg,WV,West Virginia,26101,US,39.2174,-81.546,304-489-1905,,https://www.walmart.com/store/2823-parkersburg-wv,54107,Wood,37620,"Parkersburg-Vienna, WV",TRUE,425,"Parkersburg-Marietta-Vienna, WV-OH",America/New_York
Walmart Supercenter,1519,"100 Walmart Dr, Jackson, OH 45640",Jackson,OH,Ohio,45640,US,39.0318,-82.6218,740-288-2700,,https://www.walmart.com/store/1519-jackson-oh,39079,Jackson,,,FALSE,,,America/New_York
Walmart Supercenter,1863,"33752 Vine St, Eastlake, OH 44095",Eastlake,OH,Ohio,44095,US,41.6407,-81.4469,440-269-8827,,https://www.walmart.com/store/1863-eastlake-oh,39085,Lake,,,FALSE,,,America/New_York
Walmart Supercenter,1568,"1275 N Hermitage Rd, Hermitage, PA 16148",Hermitage,PA,Pennsylvania,16148,US,41.25,-80.4526,724-346-5940,,https://www.walmart.com/store/1568-hermitage-pa,42085,Mercer,25850,"Hermitage, PA",FALSE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,2287,"2501 W State St, New Castle, PA 16101",New Castle,PA,Pennsylvania,16101,US,41.009,-80.3944,724-657-9390,,https://www.walmart.com/store/2287-new-castle-pa,42073,Lawrence,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,3223,"100 Chippewa Town Ctr, Beaver Falls, PA 15010",Beaver Falls,PA,Pennsylvania,15010,US,40.7822,-80.3835,724-843-1100,,https://www.walmart.com/store/3223-beaver-falls-pa,42007,Beaver,38300,"Pittsburgh, PA",TRUE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,2674,"45 Williamson Rd, Greenville, PA 16125",Greenville,PA,Pennsylvania,16125,US,41.4134,-80.3584,724-589-0211,,https://www.walmart.com/store/2674-greenville-pa,42085,Mercer,25850,"Hermitage, PA",FALSE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart,2008,"1566 W Main Street Ext, Grove City, PA 16127",Grove City,PA,Pennsylvania,16127,US,41.1681,-80.1146,724-458-5877,,https://www.walmart.com/store/2008-grove-city-pa,42085,Mercer,25850,"Hermitage, PA",FALSE,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",America/New_York
Walmart Supercenter,5066,"35901 Chester Rd, Avon, OH 44011",Avon,OH,Ohio,44011,US,41.4661,-82.0167,440-937-4750,,https://www.walmart.com/store/5066-avon-oh,39093,Lorain,,,FALSE,,,America/New_York
Walmart Supercenter,1839,"4380 Leavitt Rd, Lorain, OH 44053",Lorain,OH,Ohio,44053,US,41.4302,-82.2081,440-324-4104,,https://www.walmart.com/store/1839-lorain-oh,39093,Lorain,17410,"Cleveland, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,1628,"5500 Milan Rd Ste 200, Sandusky, OH 44870",Sandusky,OH,Ohio,44870,US,41.4038,-82.6584,419-627-8778,,https://www.walmart.com/store/1628-sandusky-oh,39043,Erie,41780,"Sandusky, OH",TRUE,184,"Cleveland-Akron-Canton, OH",America/New_York
Walmart Supercenter,2124,"3360 Pentagon Blvd, Beavercreek, OH 45431",Beavercreek,OH,Ohio,45431,US,39.7726,-84.0552,937-426-8227,,https://www.walmart.com/store/2124-beavercreek-oh,39057,Greene,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1503,"6244 Wilmington Pike, Dayton, OH 45459",Dayton,OH,Ohio,45459,US,39.648,-84.1078,937-848-3188,,https://www.walmart.com/store/1503-dayton-oh,39113,Montgomery,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1463,"70 Hospitality Dr, Xenia, OH 45385",Xenia,OH,Ohio,45385,US,39.6897,-83.9668,937-376-9878,,https://www.walmart.com/store/1463-xenia-oh,39057,Greene,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,5104,"1701 W Dorothy Ln, Moraine, OH 45439",Moraine,OH,Ohio,45439,US,39.7108,-84.2023,937-643-2124,,https://www.walmart.com/store/5104-moraine-oh,39113,Montgomery,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1504,"8800 Kingsridge Dr, Dayton, OH 45458",Dayton,OH,Ohio,45458,US,39.631,-84.2116,937-435-2222,,https://www.walmart.com/store/1504-dayton-oh,39113,Montgomery,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1495,"7680 Brandt Pike, Huber Heights, OH 45424",Huber Heights,OH,Ohio,45424,US,39.863,-84.0982,937-237-1988,,https://www.walmart.com/store/1495-huber-heights-oh,39113,Montgomery,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,3783,"3465 York Commons Blvd, Dayton, OH 45414",Dayton,OH,Ohio,45414,US,39.846,-84.1965,937-454-6240,,https://www.walmart.com/store/3783-dayton-oh,39113,Montgomery,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,3784,"1275 E 2nd St, Franklin, OH 45005",Franklin,OH,Ohio,45005,US,39.5638,-84.2789,937-704-0568,,https://www.walmart.com/store/3784-franklin-oh,39165,Warren,,,FALSE,,,America/New_York
Walmart Supercenter,2429,"2100 N Bechtle Ave, Springfield, OH 45504",Springfield,OH,Ohio,45504,US,39.9508,-83.8284,937-399-0370,,https://www.walmart.com/store/2429-springfield-oh,39023,Clark,44220,"Springfield, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,3641,"200 S Tuttle Rd, Springfield, OH 45505",Springfield,OH,Ohio,45505,US,39.9209,-83.7469,937-325-2111,,https://www.walmart.com/store/3641-springfield-oh,39023,Clark,44220,"Springfield, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1289,"2825 Progress Way, Wilmington, OH 45177",Wilmington,OH,Ohio,45177,US,39.4529,-83.7793,937-382-4919,,https://www.walmart.com/store/1289-wilmington-oh,39027,Clinton,48940,"Wilmington, OH",FALSE,178,"Cincinnati-Wilmington, OH-KY-IN",America/New_York
Walmart Supercenter,1410,"1801 W Main St, Troy, OH 45373",Troy,OH,Ohio,45373,US,40.0566,-84.2357,937-339-7211,,https://www.walmart.com/store/1410-troy-oh,39109,Miami,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,3765,"1300 E Ash St, Piqua, OH 45356",Piqua,OH,Ohio,45356,US,40.1528,-84.2086,937-615-9924,,https://www.walmart.com/store/3765-piqua-oh,39109,Miami,19430,"Dayton-Kettering-Beavercreek, OH",TRUE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,1239,"1840 E Us Highway 36, Urbana, OH 43078",Urbana,OH,Ohio,43078,US,40.1068,-83.7125,937-653-5313,,https://www.walmart.com/store/1239-urbana-oh,39021,Champaign,46500,"Urbana, OH",FALSE,212,"Dayton-Springfield-Kettering, OH",America/New_York
Walmart Supercenter,3251,"1397 Leesburg Ave, Washington Court House, OH 43160",Washington Court House,OH,Ohio,43160,US,39.5284,-83.4517,740-333-3171,,https://www.walmart.com/store/3251-washington-court-house-oh,39047,Fayette,47920,"Washington Court House, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,1264,"2281 Us Highway 68 S, Bellefontaine, OH 43311",Bellefontaine,OH,Ohio,43311,US,40.3282,-83.7611,937-592-4700,,https://www.walmart.com/store/1264-bellefontaine-oh,39091,Logan,13340,"Bellefontaine, OH",FALSE,198,"Columbus-Marion-Zanesville, OH",America/New_York
Walmart Supercenter,5355,"1241 E Columbus St, Kenton, OH 43326",Kenton,OH,Ohio,43326,US,40.6573,-83.5838,419-675-1156,,https://www.walmart.com/store/5355-kenton-oh,39065,Hardin,,,FALSE,,,America/New_York
